paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr,c_c,c_cr,c_o
188,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,0.01,1e-05,0.1,0.001
189,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,0.01,1e-05,0.1,1.0
190,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1.0,1e-05,1e-05,1e-05
191,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1.0,1e-05,1e-05,0.001
192,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1.0,1e-05,1e-05,1.0
193,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1.0,1e-05,0.001,1e-05
194,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1.0,1e-05,0.001,0.001
195,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1.0,1e-05,0.001,1.0
196,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1.0,1e-05,0.1,1e-05
197,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1.0,1e-05,0.1,0.001
198,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1.0,1e-05,0.1,1.0
199,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,100.0,1e-05,1e-05,1e-05
200,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,100.0,1e-05,1e-05,0.001
201,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,100.0,1e-05,1e-05,1.0
202,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,100.0,1e-05,0.001,1e-05
203,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,100.0,1e-05,0.001,0.001
204,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,100.0,1e-05,0.001,1.0
205,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,100.0,1e-05,0.1,1e-05
206,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,100.0,1e-05,0.1,0.001
207,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,100.0,1e-05,0.1,1.0
208,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,10000.0,1e-05,1e-05,1e-05
209,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,10000.0,1e-05,1e-05,0.001
210,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,10000.0,1e-05,1e-05,1.0
211,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,10000.0,1e-05,0.001,1e-05
212,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,10000.0,1e-05,0.001,0.001
213,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,10000.0,1e-05,0.001,1.0
214,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,10000.0,1e-05,0.1,1e-05
215,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,10000.0,1e-05,0.1,0.001
216,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,10000.0,1e-05,0.1,1.0
217,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1000000.0,1e-05,1e-05,1e-05
218,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1000000.0,1e-05,1e-05,0.001
219,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1000000.0,1e-05,1e-05,1.0
220,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1000000.0,1e-05,0.001,1e-05
221,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1000000.0,1e-05,0.001,0.001
222,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1000000.0,1e-05,0.001,1.0
223,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1000000.0,1e-05,0.1,1e-05
224,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1000000.0,1e-05,0.1,0.001
225,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,0.01,1000000.0,1000000.0,1e-05,0.1,1.0
226,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,0.01,1e-05,1e-05,1e-05
227,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,0.01,1e-05,1e-05,0.001
228,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,0.01,1e-05,1e-05,1.0
229,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,0.01,1e-05,0.001,1e-05
230,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,0.01,1e-05,0.001,0.001
231,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,0.01,1e-05,0.001,1.0
232,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,0.01,1e-05,0.1,1e-05
233,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,0.01,1e-05,0.1,0.001
234,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,0.01,1e-05,0.1,1.0
235,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1.0,1e-05,1e-05,1e-05
236,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1.0,1e-05,1e-05,0.001
237,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1.0,1e-05,1e-05,1.0
238,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1.0,1e-05,0.001,1e-05
239,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1.0,1e-05,0.001,0.001
240,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1.0,1e-05,0.001,1.0
241,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1.0,1e-05,0.1,1e-05
242,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1.0,1e-05,0.1,0.001
243,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1.0,1e-05,0.1,1.0
244,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,100.0,1e-05,1e-05,1e-05
245,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,100.0,1e-05,1e-05,0.001
246,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,100.0,1e-05,1e-05,1.0
247,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,100.0,1e-05,0.001,1e-05
248,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,100.0,1e-05,0.001,0.001
249,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,100.0,1e-05,0.001,1.0
250,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,100.0,1e-05,0.1,1e-05
251,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,100.0,1e-05,0.1,0.001
252,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,100.0,1e-05,0.1,1.0
253,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,10000.0,1e-05,1e-05,1e-05
254,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,10000.0,1e-05,1e-05,0.001
255,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,10000.0,1e-05,1e-05,1.0
256,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,10000.0,1e-05,0.001,1e-05
257,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,10000.0,1e-05,0.001,0.001
258,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,10000.0,1e-05,0.001,1.0
259,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,10000.0,1e-05,0.1,1e-05
260,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,10000.0,1e-05,0.1,0.001
261,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,10000.0,1e-05,0.1,1.0
262,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1000000.0,1e-05,1e-05,1e-05
263,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1000000.0,1e-05,1e-05,0.001
264,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1000000.0,1e-05,1e-05,1.0
265,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1000000.0,1e-05,0.001,1e-05
266,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1000000.0,1e-05,0.001,0.001
267,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1000000.0,1e-05,0.001,1.0
268,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1000000.0,1e-05,0.1,1e-05
269,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1000000.0,1e-05,0.1,0.001
270,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,0.01,1000000.0,1e-05,0.1,1.0
271,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,0.01,1e-05,1e-05,1e-05
272,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,0.01,1e-05,1e-05,0.001
273,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,0.01,1e-05,1e-05,1.0
274,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,0.01,1e-05,0.001,1e-05
275,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,0.01,1e-05,0.001,0.001
276,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,0.01,1e-05,0.001,1.0
277,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,0.01,1e-05,0.1,1e-05
278,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,0.01,1e-05,0.1,0.001
279,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,0.01,1e-05,0.1,1.0
280,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1.0,1e-05,1e-05,1e-05
281,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1.0,1e-05,1e-05,0.001
282,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1.0,1e-05,1e-05,1.0
283,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1.0,1e-05,0.001,1e-05
284,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1.0,1e-05,0.001,0.001
285,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1.0,1e-05,0.001,1.0
286,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1.0,1e-05,0.1,1e-05
287,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1.0,1e-05,0.1,0.001
288,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1.0,1e-05,0.1,1.0
289,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,100.0,1e-05,1e-05,1e-05
290,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,100.0,1e-05,1e-05,0.001
291,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,100.0,1e-05,1e-05,1.0
292,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,100.0,1e-05,0.001,1e-05
293,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,100.0,1e-05,0.001,0.001
294,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,100.0,1e-05,0.001,1.0
295,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,100.0,1e-05,0.1,1e-05
296,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,100.0,1e-05,0.1,0.001
297,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,100.0,1e-05,0.1,1.0
298,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,10000.0,1e-05,1e-05,1e-05
299,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,10000.0,1e-05,1e-05,0.001
300,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,10000.0,1e-05,1e-05,1.0
301,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,10000.0,1e-05,0.001,1e-05
302,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,10000.0,1e-05,0.001,0.001
303,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,10000.0,1e-05,0.001,1.0
304,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,10000.0,1e-05,0.1,1e-05
305,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,10000.0,1e-05,0.1,0.001
306,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,10000.0,1e-05,0.1,1.0
307,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1000000.0,1e-05,1e-05,1e-05
308,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1000000.0,1e-05,1e-05,0.001
309,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1000000.0,1e-05,1e-05,1.0
310,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1000000.0,1e-05,0.001,1e-05
311,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1000000.0,1e-05,0.001,0.001
312,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1000000.0,1e-05,0.001,1.0
313,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1000000.0,1e-05,0.1,1e-05
314,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1000000.0,1e-05,0.1,0.001
315,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,1.0,1000000.0,1e-05,0.1,1.0
316,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,0.01,1e-05,1e-05,1e-05
317,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,0.01,1e-05,1e-05,0.001
318,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,0.01,1e-05,1e-05,1.0
319,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,0.01,1e-05,0.001,1e-05
320,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,0.01,1e-05,0.001,0.001
321,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,0.01,1e-05,0.001,1.0
322,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,0.01,1e-05,0.1,1e-05
323,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,0.01,1e-05,0.1,0.001
324,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,0.01,1e-05,0.1,1.0
325,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1.0,1e-05,1e-05,1e-05
326,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1.0,1e-05,1e-05,0.001
327,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1.0,1e-05,1e-05,1.0
328,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1.0,1e-05,0.001,1e-05
329,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1.0,1e-05,0.001,0.001
330,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1.0,1e-05,0.001,1.0
331,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1.0,1e-05,0.1,1e-05
332,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1.0,1e-05,0.1,0.001
333,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1.0,1e-05,0.1,1.0
334,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,100.0,1e-05,1e-05,1e-05
335,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,100.0,1e-05,1e-05,0.001
336,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,100.0,1e-05,1e-05,1.0
337,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,100.0,1e-05,0.001,1e-05
338,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,100.0,1e-05,0.001,0.001
339,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,100.0,1e-05,0.001,1.0
340,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,100.0,1e-05,0.1,1e-05
341,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,100.0,1e-05,0.1,0.001
342,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,100.0,1e-05,0.1,1.0
343,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,10000.0,1e-05,1e-05,1e-05
344,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,10000.0,1e-05,1e-05,0.001
345,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,10000.0,1e-05,1e-05,1.0
346,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,10000.0,1e-05,0.001,1e-05
347,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,10000.0,1e-05,0.001,0.001
348,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,10000.0,1e-05,0.001,1.0
349,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,10000.0,1e-05,0.1,1e-05
350,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,10000.0,1e-05,0.1,0.001
351,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,10000.0,1e-05,0.1,1.0
352,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1000000.0,1e-05,1e-05,1e-05
353,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1000000.0,1e-05,1e-05,0.001
354,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1000000.0,1e-05,1e-05,1.0
355,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1000000.0,1e-05,0.001,1e-05
356,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1000000.0,1e-05,0.001,0.001
357,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1000000.0,1e-05,0.001,1.0
358,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1000000.0,1e-05,0.1,1e-05
359,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1000000.0,1e-05,0.1,0.001
360,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,100.0,1000000.0,1e-05,0.1,1.0
361,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,0.01,1e-05,1e-05,1e-05
362,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,0.01,1e-05,1e-05,0.001
363,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,0.01,1e-05,1e-05,1.0
364,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,0.01,1e-05,0.001,1e-05
365,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,0.01,1e-05,0.001,0.001
366,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,0.01,1e-05,0.001,1.0
367,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,0.01,1e-05,0.1,1e-05
368,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,0.01,1e-05,0.1,0.001
369,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,0.01,1e-05,0.1,1.0
370,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,1.0,1e-05,1e-05,1e-05
371,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,1.0,1e-05,1e-05,0.001
372,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,1.0,1e-05,1e-05,1.0
373,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,1.0,1e-05,0.001,1e-05
374,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,1.0,1e-05,0.001,0.001
375,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,1.0,1e-05,0.001,1.0
376,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,1.0,1e-05,0.1,1e-05
377,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,1.0,1e-05,0.1,0.001
378,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,1.0,1e-05,0.1,1.0
379,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,100.0,1e-05,1e-05,1e-05
380,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,100.0,1e-05,1e-05,0.001
381,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,100.0,1e-05,1e-05,1.0
382,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,100.0,1e-05,0.001,1e-05
383,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,100.0,1e-05,0.001,0.001
384,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,100.0,1e-05,0.001,1.0
385,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,100.0,1e-05,0.1,1e-05
386,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,100.0,1e-05,0.1,0.001
387,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,100.0,1e-05,0.1,1.0
388,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,10000.0,1e-05,1e-05,1e-05
389,25,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,0.01,1.0,10000.0,10000.0,1e-05,1e-05,0.001
